SMILES,Flavor_Description,Classification
CO[C@@H]1C(O[C@@H]([C@H](C1O)O)O[C@@H]2C(O[C@@H]([C@H](C2O)O)O)CO)CO,sweet,1.0
CO[C@@H]1C(O[C@@H]([C@H](C1O)O)O)CO,sweet,1.0
CO[C@H]1C(O[C@@H]([C@H](C1O)O)O[C@H]2C(O[C@@H]([C@H](C2O)O)O)CO)CO,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H](C([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)F)N,sweet,1.0
CCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,sweet,1.0
CC1CC(C(C(O1)C)O)OC2C(C(C(C(O2)CO)O)O)O,sweet,1.0
CC(C)O[C@H]1C([C@H]([C@@H](C(O1)CO)O[C@H]2C([C@H]([C@H](C(O2)CO)O)OC)O)O)O,sweet,1.0
C([C@H]1C(C(C(C(O1)O)O)O)O)O,sweet,1.0
CO[C@H]1[C@H](C([C@@H](C(O1)CO)O[C@H]2[C@H](C([C@H](C(O2)CO)O)OC)O)O)O,sweet,1.0
CO[C@H]1C[C@H]([C@H](C(O1)CO)O)OC2[C@H]([C@H]([C@H](C(O2)CO)O)O)O,sweet,1.0
C[C@@H]([C@H](O[C@@H]1[C@@H](OC(C(C1O)O)O)CO)OC(CO)[C@@H](CO)O)O,sweet,1.0
CC(=O)[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4C(=O)C=C6[C@]5(CC[C@@]7([C@H]6C[C@@](CC7)(C)C(=O)O)C)C)C)C)C(=O)O)O)O)O)O)O,sweet,1.0
COC1[C@H]([C@@H](C(OC1O)CO)O)O,sweet,1.0
C(C1[C@H](C(C(C(O1)O)F)O)O)O,sweet,1.0
C1CC(C(OC1CO)(O)O)O,sweet,1.0
CCCO[C@H]1[C@H](C([C@H](C(O1)C)O)O[C@@H]2C(C([C@@H]([C@@H](O2)CO)O)O)O)O,sweet,1.0
CCCCO[C@H]1C(O[C@H]([C@H](C1O)O)OC)C,sweet,1.0
C(C1[C@@H](C([C@H]([C@@H](O1)O[C@H]2C(O[C@@H]([C@@H](C2O)O)O)CO)O)O)O)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)OCl)O)O,sweet,1.0
CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)OI)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O,sweet,1.0
CC(C(C(C(C(O)OC1C(C(C(OC1OC(=O)C2(CCCC3(C2CCC45C3CCC(C4)(C(=C)C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)I,sweet,1.0
CC(C(C(C(C(O)OC1C(C(C(OC1OC(=O)C2(CCCC3(C2CCC45C3CCC(C4)(C(=C)C5)OC6C(C(C(C(O6)CO)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)I,sweet,1.0
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)OC9C(C(C(C(O9)CO)O)O)O)OC1C(C(C(CO1)O)O)O,sweet,1.0
CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)CO)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O,sweet,1.0
C[C@@H](C(O)OC(CO)[C@H](CO)OC1[C@H]([C@H]([C@@H](C(O1)CO)O)O)O)O,sweet,1.0
C1C([C@H]([C@@H](C(O1)CO)O[C@@H]2[C@H](C([C@@H](C(O2)CO)O)O)O)O)O,sweet,1.0
C([C@@H]1[C@@H](C([C@](O1)(CO)O[C@H]2C([C@@H]([C@H](C(O2)CO)Cl)O)O)O)O)Cl,sweet,1.0
C([C@@H]1[C@@H](C([C@](O1)(CO)O[C@H]2[C@H](C([C@H](C(O2)CO)Cl)O)O)O)O)Cl,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)C3C([C@H](C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)F)N,sweet,1.0
C(C1[C@H]([C@H]([C@@H](C(O1)O)O)O)O)O.O.Cl,sweet,1.0
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC([C@H](CO)O)O)O)O)O,sweet,1.0
COC1=CC(=C2C(=C1)OC(=C(C2=O)OC3[C@@H]([C@@H]([C@H]([C@H](O3)CO)O)O)O[C@H]4[C@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O.[Nb].[Sn],sweet,1.0
C1[C@@H]2[C@H]([C@@H](C(O2)N3C=NC4=C(N=CN=C43)N)OP(=O)(O1)O)O,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)OC3=C(C(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)OC)O)O)O)O)O)O,sweet,1.0
[2H][C@]1([C@H]([C@@H]([C@H](O[13CH]1O)CO)O)O)O,sweet,1.0
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[13CH]([C@@H]([C@H]2O)O)O)CO)O)O)O)O.O,sweet,1.0
[13CH2]([C@H]([C@H]([C@@H](C(=O)[13CH2]O)O)O)O)O,sweet,1.0
C[C@@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)OC,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@@H](C(O1)O)O)O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C(=N2)Cl)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N.[Na+].[Na+],sweet,1.0
C([C@H]([C@H]([C@@H]([14C@H](C=O)O)O)O)O)O,sweet,1.0
C([C@H]([14C@H]([14C@@H]([C@H](C=O)O)O)O)O)O,sweet,1.0
[13CH2]([13C@@H]1[13C@H]([13C@@H]([13C@H]([13C@@H](O1)O[13CH2][13C@@]2([13C@H]([13C@@H]([13C@H](O2)[13CH2]O)O)O)O)O)O)O)O,sweet,1.0
C[C@@]12CCC[C@@]([C@H]1CC[C@@]34[C@H]2CC[C@@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)(C)C(=O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=S)([O-])[O-])O)N.[Na+].[Na+],sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OOS(=O)(=O)OO)OP(=O)(O)O)O)N,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OOS(=O)(=O)OO)O)O)N,sweet,1.0
C1[13C@@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,sweet,1.0
C1[C@H]([C@@H]([C@@H](C(O1)([13CH2]O)O)O)O)O,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H]([13CH](O1)O)O)O)O.O,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H]([13CH](O1)O)O)O)O,sweet,1.0
C[C@H]1[C@@H]([13C@H]([C@H](C(O1)O)O)O)O.O,sweet,1.0
C[C@H]1[C@@H]([13C@H]([C@H](C(O1)O)O)O)O,sweet,1.0
[13CH3][C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O,sweet,1.0
C([C@@H]1[13C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,sweet,1.0
[13CH2]([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,sweet,1.0
[13CH2]([C@@H]1[C@@H]([C@@H]([C@H]([13CH](O1)O)O)O)O)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H]([13CH](O1)O)O)F)O)O,sweet,1.0
C([C@H]1[C@@H]([C@H]([C@@H]([13CH](O1)O)O)O)O)O,sweet,1.0
C([C@@H]1[C@H]([13C@@H]([C@H]([13CH](O1)O)O)O)O)O,sweet,1.0
CO[C@H]1[C@@H]([C@H](OC([C@@H]1O)O)[13CH2]O)O,sweet,1.0
CCCCOP(=O)([C@]1([C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO)O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)[O-])O)OP(=O)(O)O)N.[Na+],sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)O[C@]45CC[C@H]6[C@@]7(CCC[C@@]([C@H]7CC[C@@]6(C4)CC5=C)(C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)CO)O)CO)O)O)O)O)O,sweet,1.0
C1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O,sweet,1.0
CC(CO[C@@H]1[C@@H]([C@@H](C([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@H]([C@@H](O3)CO)O)O)N.[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[Zn+2],sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N.[Ca+2].[Ca+2],sweet,1.0
C[C@@H]([C@@H]([C@@H](CO)O)O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,sweet,1.0
CCCCCCC(COOOC(CCCCC)C=C)OO,mushroom; metallic,0.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N.[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[Cr+3].[Cr+3].[Cr+3].[Cr+3],sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)[O-])OP(=O)(O)[O-])O)N.[Na+].[Na+],sweet,1.0
COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)OC4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,sweet,1.0
C1[C@@H]2[C@H]([C@@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(O1)O,sweet,1.0
C1=NC(=C2C(=N1)N(C(=N2)Br)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)[O-])O)O)N.[Na+],sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(CP(=O)(Cl)Cl)O)O)O)N,sweet,1.0
C[C@H]1[C@H]([C@H]([13C@@H](C(O1)O)O)O)O,sweet,1.0
[H+].[H+].C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)[O-])O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O)C)(C)C(=O)[O-].[Na+],sweet,1.0
CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O)O)O,sweet,1.0
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O.O.O.O,sweet,1.0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)OC[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)COC[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)(C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,sweet,1.0
C1=CC=C(C=C1)N/N=C(\C2=CC(=CC=C2)F)/N=NC3=CC=CC=C3,sweet,1.0
C1=CC=C(C=C1)N/N=C(\C2=CC=CC=C2F)/N=NC3=CC=CC=C3,sweet,1.0
C1=CC=C(C=C1)/C(=N\NC2=CC=CC=C2)/N=NC3=CC=CC=C3F,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(CP(=O)([O-])OP(=O)(O)[O-])[O-])O)O)N.[Na+].[Na+].[Na+],sweet,1.0
CO[C@H]1[C@@H]([C@H](C([C@H](O1)CO)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@H]([C@@H](O3)COP(=O)([O-])O[Se](=O)(=O)O)O)O)N,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@H]([C@@H](O3)COP(=O)(O)O[Se](=O)(=O)O)O)O)N,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H](C(O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC(=C(C=C5)O)O)[O-])CO)O)O)O)O)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O,sweet,1.0
COC1=C(C(=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC,sweet,1.0
C[C@]12CC[C@](CC1C3=CC(=O)C4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H](C([C@@H]([C@H](O6)C(=O)[O-])O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O)C)(C)C(=O)[O-],sweet,1.0
C[C@]12CC[C@](CC1C3=CC(=O)C4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6[C@@H](C([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O,sweet,1.0
C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,sweet,1.0
COC1=C(C(=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,sweet,1.0
C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)[O-])O)O)O,sweet,1.0
C1[C@H]([C@H]([C@@H]([C@](O1)(CO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,sweet,1.0
C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)[O-])C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)[O-])O)O)O,sweet,1.0
C[C@@]12CCC[C@@](C1CC[C@]34C2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)(C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,sweet,1.0
CCN(CC)C1=NC=NC2=C1N=C(N2[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)O)N(CC)CC,sweet,1.0
CO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)O,sweet,1.0
C([C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(C(F)P(=O)(O)O)O)O)O)N,sweet,1.0
COC[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O,sweet,1.0
COC1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,sweet,1.0
CNC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,sweet,1.0
CCNC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,sweet,1.0
COC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,sweet,1.0
CCOC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,sweet,1.0
C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)C(F)(F)F)N,sweet,1.0
C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=S)([O-])[O-])O)O)Cl)N.[NH4+].[NH4+],sweet,1.0
C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=S)(O)O)O)O)Cl)N,sweet,1.0
CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)O)N,sweet,1.0
CCCCC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)O)N,sweet,1.0
CCO[P@@]1(=O)OC[C@@H]2[C@@H](O1)[C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O,sweet,1.0
CCO[P@]1(=O)OC[C@@H]2[C@@H](O1)[C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O,sweet,1.0
CO[P@@]1(=O)OC[C@@H]2[C@@H](O1)[C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O,sweet,1.0
CO[P@]1(=O)OC[C@@H]2[C@@H](O1)[C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O,sweet,1.0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)(C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,sweet,1.0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C(=O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,sweet,1.0
[3H]O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CO)O,sweet,1.0
C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC2=C(C=C(C3=C2OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O)O,sweet,1.0
CCO[C@H]1C[C@H]([C@@H](C(O1)CO)O)O,sweet,1.0
CO[C@@H]1C([C@H]([C@@H](C(O1)CO)O)O)O[C@@H]2C([C@H]([C@@H](C(O2)CO)O)O)O,sweet,1.0
C([C@H]([C@H]([C@@H]([C@@H](COS)O)O)O)O)O,sweet,1.0
CCCOCCOCCOC1CC(C(C(O1)CO)O)O,sweet,1.0
C[C@]12CC[C@](C[C@H]1C3=CC(=O)C4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@H]6C([C@@H]([C@@H](C(O6)C(=O)O)O)O)O[C@H]7C([C@@H]([C@@H](C(O7)C(=O)O)O)O)O)C)(C)C(=O)O,sweet,1.0
C(C1[C@H]([C@@H](C([C@@H](O1)O)O)O)O[C@@H]2[C@@H](C([C@H](C(O2)CO)O)O)O)O,sweet,1.0
CC1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,sweet,1.0
[C@H]1([C@@H](C([C@H](C(O1)O)O)(O)O)O)C(O)O,sweet,1.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(N)O)OP(N)O)O)N,sweet,1.0
C([C@@H]([C@H](C(=O)C(=O)C(CO)O)O)O)O,sweet,1.0
C([C@@H]1[C@@H](C([C@H](C(O1)O)O)O)O)O,sweet,1.0
C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)OC2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O,sweet,1.0
C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC(C)C)O)O)O,sweet,1.0
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(CO4)O)O)O)O)O)OC,sweet,1.0
C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O)OC)CO)O)O)O)O,sweet,1.0
CC1[C@@H]([C@@H](C([C@@H](O1)OCC2[C@H]([C@H](C([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,sweet,1.0
CC1[C@@H](C(C([C@@H](O1)OCC2[C@H](C(C([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OCCO)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,sweet,1.0
COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,sweet,1.0
C1C(OC2=C(C1=O)C=CC(=C2O)O[C@H]3C(C([C@@H](C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,sweet,1.0
C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)[C@]2([C@H]([C@@H]([C@H](OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O)O,sweet,1.0
COC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC)O)O)O[C@]2(CO[C@@H]([C@@H]([C@@H]2O)O)CO)O,sweet,1.0
B(O)(O)OCOP(=O)(O)OC[C@@H]1C(C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,sweet,1.0
C[C@]12CC[C@@H]([C@](C1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5=O)(C)C)C)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,sweet,1.0
[2H]C([C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)O,sweet,1.0
C([C@H]([C@H](C(=O)[13C@H]([13CH2]O)O)O)O)O,sweet,1.0
CC1C(C(C(C(O1)CCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,sweet,1.0
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](OC([C@@H]2O)O)CO)O)O)O)O,sweet,1.0
C1[C@@H]2C(C([C@@H](O2)CN3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,sweet,1.0
C1=NC(=C2C(=N1)N(C(=N2)N[N+]#N)[C@H]3C(C([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N,sweet,1.0
C(C1[C@@H]([C@@H](C([C@@H](O1)O[C@@H]2C(O[C@H](C(C2O)O)O)CO)O)O)O)O,sweet,1.0
CO[C@@H]1C(C(CC(O1)CO)OC)O,sweet,1.0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O,sweet,1.0
C[C@@H]1[C@@H]([C@@H]([C@H](C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,sweet,1.0
[3H]OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,sweet,1.0
C(C1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O,sweet,1.0
COC1C(OC(C(C1OC)O)OCC2C(C(C(C(O2)OC)O)O)O)CO,sweet,1.0
